id,folding
bpRNA_RFAM_357,(((((((((.(..((((((((.......((((............))))........)))))).))....((((((..((.((((((....))))))))....)))))))))))))))).
bpRNA_RFAM_27612,.(((((((....))))))).........(((((......)))))..
bpRNA_RFAM_12054,............((((............)))).....((.((.(.(((((((.((((......))))))))))).).)).))
bpRNA_RFAM_4330,..........((((((((((((((((((((.(((((((........)))))))..((((((((((.....(((((((......((((.(((((.................))))).)))))))))))....)))))))).)).................................................))))))))).)))))))))))((((((((((((((((((..(((((..(((..((((.((((((.((((((.(((.....))).)))))).((((.(((.......))).))))..((((.....))))....)..)))))...)))).))).))))).))))))))..).....))))))).))......(((.((((((((........((((.(.(((((......))))).).))))..)))))))).))).......
bpRNA_RFAM_36017,................(((((((....)))))))..((((.....))))............(((((.......)))))(((((((.(((..........))).))))))).........................((((.......))))((((.....))))............((((((......)))))).(((((((((((.(((((.....))))).)))))........))))))((((((.......))))))..................((((((....))))))
bpRNA_RFAM_14208,...((.((((((.((.(...((((((.((.........)).)))))).).)))))))).)).....(.((((((((.(.((......(((((((.......)))))))....))).)))))))).)...
bpRNA_RFAM_13965,.(((((((((((((((((..........((.......)))))))))).)))..))))))..........((((((....(.(((((((((((.........))))))))))).).....))))))......
bpRNA_RFAM_28541,.....((((((((((((((((((((((...)))))(((((...(.((.......)).).)))))......))))))))))))))))).....
bpRNA_RFAM_4349,.....................((((......))))..................................(((.................)))................................(((((((..........(((((((((.....((((...((((((....)))))))))).))))))))))))))))........
bpRNA_RFAM_16873,....((((((((...(((((.((((........)))).))))).........((((((........))))))....))))))))...
bpRNA_RFAM_2225,..(((((.(((((((....))))))).......((((....))))...)))))..
bpRNA_SPR_532,((((((....................(((((.......))))).....(((((.......))))).))))))....
bpRNA_RFAM_40170,.................((((((((.........))))))))................................((((((...(((.(((.......))))))....))))))
bpRNA_RFAM_43210,......(((.(((((((((((((((..((....))))))))........)))))..)))).)))...
bpRNA_RFAM_41545,.......(((((........)))))..............((((((.(((.......)))))))))((.......))........(...((((((......((.................)))))))).....)..................
bpRNA_RFAM_6088,......................(((.(.........).)))...............((((.......)))).
bpRNA_RFAM_281,...............(((......(((...............)))........)))................(........)..................
bpRNA_RFAM_42055,.((((((....))))))......((((((......))))))....
bpRNA_SPR_496,((((((...(((..........)))......................((((((.......))))))))))))....
bpRNA_RFAM_35772,.........(((..((((((....)))))))))...((((((...((((((..(((.....))).))))))........)))))........(.((((((((((((..(((......((((.((((((((...(((((((....)))))))((((((((((((((....))).)))))))))))....)))))))).))))..))).(((((..(((((..(((....))).)))))..)))))))))))))).)))))..........
bpRNA_RFAM_20916,..(((((((.((((((((((((..(((((((((((.(............).)))))))))))...)))))))))))).)))))))..
bpRNA_RFAM_41254,.(((....((((((((((((............))))))))))))...(((((((((((....)))))))))))...)))...
bpRNA_RFAM_26243,....(((...((((((..(((((((.(((((((((...((..........))....)))..((((((((..((((.((((..........)))).)))))))))))).....))))).).))))))).)))))).)))(((((((((((..(((......)))))))))).))))...
bpRNA_RFAM_2274,.....................(((((.......((((((...))))))...)))))(((((..((((((.....(((((........)))))..(((((((((......((((((.(.......((((((...(((((((((.(..................).)).)))))))..))))))(....).)..)))))).)))))))))..))))))....)))))......................................................................................................
bpRNA_RFAM_26979,.((((((((((..(((..(.((((.......))))....)..))).))..))))))))....
bpRNA_RFAM_41780,..((((((........((((.....(((((.(((((..........))))).)))))...))))..)))))).........(((((((.((...((((.(((.(((.......))).)))...))))))..))))))).......
bpRNA_RFAM_12084,.((.((((((............((...((((((((((((((....))))))))....(((((....)))))))))))..)).......)))))).)).
bpRNA_RFAM_38307,(((((((....((((....))))........))))))).((...(((((((((((((.((....)).)))))))).....)))))...))..........(((...((((......))))...)))........................(((((((((..((((((....))))))...)))....(((((.(((((...........))))).)))))))))))...((((....))))
bpRNA_RFAM_27096,..............................(((((((((...(((((((((...............)))))))))....)))))))))......................................
bpRNA_RFAM_34675,((.((((((((((((......((((((((((((.......)).))))))))))........)))))))))))).)).((((.....))))..((((((..(((......)))))))))....................
bpRNA_RFAM_34027,.......................((.((((((((((((.....)))))))))))))).
bpRNA_RFAM_25969,....((((((........))))))...................................................................................................((((((((((((((((.....))))))))))))))))
bpRNA_CRW_8538,(((..(((((((...((((((((((....((((((..(((...)))..))))..)).....))).)))))))((((((.....(((((((.....)))))))...))))))...)))))))))).....
bpRNA_RFAM_43252,...........(((((((((...((((((......(((((....)))))))))))........)))))))))..............((.(((.((.....)).))).))...
bpRNA_RFAM_4846,.....((((((....)))))).........................
bpRNA_RFAM_37659,((((((....)))))).......................(((((.(((((...........((((((.....(((((((((((((((..((((((....))))))...))))...............)))))))))))..)))))))))))...))))).............
bpRNA_RFAM_10560,.............................................(((.((((((............)))))).)))...........................................................((((....................(((((........)))))......))))(((((((.((((......)))).))))))).....(((.......((((((.......)))))))))....
bpRNA_RFAM_18988,((((((.......))))))..(((((((((((((((...((.((((((...((...))...)))))).))..)))))))))))))))...............
bpRNA_RFAM_21857,(((((((((((.(((((((.....)..........((((((((((((...)))))))))))))))).)).)))))))))))........
bpRNA_RFAM_21203,............(((((.......(((.((((.(((((((((...((((((((((........))))))))))....))))))))).)))).))).......))))).........
bpRNA_RFAM_141,(((((((((.....(..(((((......((((.............)))).........))))).............(((((((.....)))))))....)......))))))))).
bpRNA_CRW_25624,(((.(((..((.....(((...((((..((((((...........))))))..))))....)))))))).))).
bpRNA_RFAM_14681,.((((((......))))))....((((.......))))...........(((((.....(((((.................(((((....)))))...))))))))))....((((((......................................))))))........................................(((((((.........((((....(((.......)))...))))))))))).............((((((....))))))
bpRNA_RFAM_33775,.................((.((((..(((((....))))).))))))((((((.........................))))))....
bpRNA_RFAM_14204,.(((((((.((.......((((((.((((....)))).))))))......)))))))))...............((((..((((.((((.(((...))).)))).)...))).))))...............
bpRNA_RFAM_18979,.....(((((.....(((...(((((.(((((((((..((((.(((((.............)))))))))..))))))))).)))))...))))))))....
bpRNA_RFAM_1364,......................((((.........)))).(..(((((.......)))))).......
bpRNA_RNP_375,..........((((..........)))).....((((((.....))))))((((....))))........................(((((((((.....)))((.......((....(................)((((((((((....))))))).)).)(((.(((.((((..........))))..))).)))((((((....(((....)))....))))))..)).............((((((((....))))))))))........))))))...................
bpRNA_RFAM_42027,......................((((((((((((((...))))))))))))))................................((((((((((..........)))))))))).....
bpRNA_RFAM_28328,.....(((((((((((((((((((((....))))(((((.((....)).)))))........))))))))))))))))).....
bpRNA_RFAM_12002,.((((((..((((..(((....((.(((((((((..(.(((((........))))).))))))).))).))....)))..))))..))))))
bpRNA_RFAM_9931,...(.......)..................(((((...............)))))
bpRNA_RFAM_21055,.(((((((.....)))))))..............((............))...(((((((......(((((......................................................)))))....)))))))...
bpRNA_RFAM_18517,.....((((((((((((((((..(((((((.(((((((..((((((((.((((((((((.((.((.(((((((.(((((((((((((((...((((.....))))))))))))))).....)))))).))))).)).)).)))))).))))).))))......)))..))))))).)))))))..))))))))))))..)))).....
bpRNA_RFAM_36905,.((((.(.(((((((((((..(((..((((((((((((................(((.....)))..............)))..)))).))))).))).)))))).))))).).)))).......
bpRNA_CRW_35692,(((((((..((((.........)))).(..((((((....)))))))..(((((.......))))))))))))....
bpRNA_RFAM_15588,..(((.(((((((....(((((((((....)))))....(((..((((.....)))))))....)))).((....))...))))))))))...
bpRNA_RFAM_21554,..........(((((((((((((((((((..(((..(((((.((((.((........)).)))).)))))...)))..)))))))))))))))).)))..........
bpRNA_RFAM_30749,.............(((...............))).................(((((((((......))))))))).............
bpRNA_RFAM_24717,..................(((((((((.(.((...(((((((.....)))))))....)).).))))))..((((.(((((((..((((((..((.......))..))))))...))))))).))))....)))(.(((.((((.....(((((((((.........)))))))))...)))).)))).........
bpRNA_RFAM_34301,...((((.(((((((.......))))))).)..(((....((((.....))))))).((((.(((((((.......))))))).)))).))).....
bpRNA_RFAM_9337,............((((..((..((((((((((((((((....))))))))).)))))))))..))))((..(((((...(((((....)))))....)))))....)).............((((((.(((((((((((..((......(((((((.((....)).)))))))...))..)))))))))))..))..))))......((((......))))...............
bpRNA_CRW_16028,....((((((((....(((((((((....)))))..)))).....))))))))..........(((((.......((((((((...))))))))...........)))))..
bpRNA_RFAM_19247,......(....(((((...((((((((..(((((((.(((.((((((((..............)))))))).))).)))))))..)))))))))))))..)...
bpRNA_RFAM_36748,..(((........((.(((((((((((((..(((((((((.((((((((((.((((..((((.......)))))))).)))))))))).)))))))))..)))))))))))))......))......)))...
bpRNA_RFAM_20385,(((((((.((.((((((((((((((((((((((((..(.........))))))))))))..)))))).))))))).)).))))))).
bpRNA_CRW_53777,.........((((........)))).(((((.......))))).(((((((((........)))))))))............
bpRNA_RFAM_10,(((((((((....((((((((..((..((((((............))))))))....)))))).))(((.......((((((((....)))))))).......))).))))))))).
bpRNA_RFAM_34132,.........(((((..(.((((((...))))))).))))).....(((((((((....)))...)))))).........((((.(((((((........((((((...(((......))))))))))))))))..))))..........
bpRNA_tmRNA_602,(((((((...........((((((((.((((.((((((....(((((..((((((((((((.(((..((((.......))))...............(((...........)))))).)))))))))).(((((((.......((..((((.(((((((.((.(((((.(((((..((.(((((((........((((.....(((((((((((.(....)..)))))))))))......))))...)))))))))))))).)))............)).)).))))))))))).))..))))))).))..)))))......)))))).))))))))))))...(((((.......))))))))))))....
bpRNA_RFAM_27145,...((((((........((((..((.................))..))))...........)))))).....(((((..........)))))((((((((((.........)))))))))).....................
bpRNA_RFAM_22354,.....((((.((((.((...((.((((((((.(.(((....))).))))))))).))...)).)))).))))..
bpRNA_RFAM_41379,(((((....(((((((....))))))).)))))............................................((((((.(((((.((......)).))))).))))))......(((((((((((....))))))))))).......
bpRNA_RFAM_30236,((((((..(((((.....))))).))))))(......)..........................
bpRNA_RFAM_26071,....................((.((..(((.(((.........................))).))).)).))..((....................)).........................................((((((((((.(((........))).))))))))))............
bpRNA_RFAM_11966,.............((((((((((......))))))))))....................................
bpRNA_tmRNA_168,.....................................................((((((.....)))))).............................((((((((...(((....))).......))))))))(((((((((((.........)))))))))))...................(((.......)))..........................................(((((((.....)))))))(((((((((.......)))))..).)))....
bpRNA_RFAM_42299,.....................(((((((((((((.(((((....))))).)))))))))))))
bpRNA_CRW_55427,((((.(((((((.((.((.(((((((.((..((((.............))))..))...))))))).)).))(((((.....(((((....)))))....)))))...))))))))))).
bpRNA_RFAM_27563,.............((......(((((((((.................................)))))))))...(((((((((.................))))...))))).......)).....
bpRNA_RFAM_3748,((((((((((.(((((((.........((((((((.(.......).))))))))...))))))))))).....)))))).....................((((((((....)))))))).
bpRNA_RFAM_29070,...........(((.(((((((((((.(((............)))..))))))))))).))).
bpRNA_CRW_32615,((((((((((((............((((((.......))))))))))((((.......)))))))))))).
bpRNA_RFAM_2509,((((((((((((((((((..((((..(((...((((..((((.....(((................(..(((((.....)))))).(((((((((((...((((((((((((((.((.(.(.((.......)).)...).)).))))))).)))))))((((.....)))).))))))))))).....((((((((.(.(((((....))))))))))))).)............)))...))))....))))))).)))).........((((((((((.(((((((.....(((.(((.(((((......))))).))).))).....)))))))....)))))))))).......))))))))(((((((((............))))))))).....))))))))))....
bpRNA_RFAM_516,..(((((((......((((((....(..((((((.......)))))..)..).....))))))..(.......).....(((((....)))))..............)))))))...
bpRNA_RFAM_26743,(((.((((((.((.((((((.......)))))).))...))))))))).....(((.(((..((..(((((((.((.(((.......))))).)))))))....))..))))))...
bpRNA_CRW_28126,(((......))).......(((((.(((((.......)))))(((.(((((.......))))).))))))))..
bpRNA_RFAM_26525,......((((.(((((.(((((.......))))).))))).)))).............((((.(((((......))))).))))
bpRNA_CRW_28926,(((((((.......(((((......))))).......(((.(((.((((....))))))).))))))))))....
bpRNA_RFAM_4878,.....((((((....)))))).........................
bpRNA_RFAM_13033,..(((((.((....)).)))))..((((((((............((((((...((((....))))....))))))...........(((......)))..........(.((.............)).).))))))))............................
bpRNA_RFAM_34568,(((((((((((((...........)).))))))))))).........((.......))....
bpRNA_RFAM_25434,......(.(((....))).).................
bpRNA_RNP_31,.................((((.......))))((((((....))))))(((((....)))))................((...(.((((((((.....(.....((((....(((((....)))))...((((((((.(.......).)))))))).))))....).....)))))))).)...)).................(((((............(((((...((((((...(((((.((....))..)))))))))))...))))))))))................
bpRNA_RNP_278,..(((.(.((((((..((.(((.((((((..((((((.....))))..)))))))).))).))...)))))).)))).............(((((((...)))))))((((....))))........................((((((((....)))))))..)......(((((((((....(((.....(((..(((....)))..)))....)))..)))))))))...((..(((((.....(((((((..((((...(((....)))....)))).((((.......))))..)))))))....)))))))....((((((((....)))))).))....((........(((.((((....)))))))......)).........(....).......
bpRNA_RFAM_30951,...............................(((.(((((((......))).)))))))......................................
bpRNA_RFAM_19085,.((((.((((((...(((((((...(((((..((((((((....)))))))))))))...)))))))...)))))).)))).
bpRNA_RFAM_25893,.....((((.....))))((((.(((((((((((((.((((.((((.........)))).)))).))))))))))))).))))......
bpRNA_RFAM_42225,(((((......((((((((((((......((((((.(((((((((.((((((......)))))).)..)))))((.........))((((((.....(((((.((((....)))).)))))...)))))))))..))))))....)))))))))))).....)))))
bpRNA_RFAM_2598,................((.(((((((((((....))))))))))).)).........(...(((((((.......((((((...)))))).........))))))).......)..............(((((((........)))))))..............((.......)).(((.((((((((....))))))))....)))..............(((.((((((.((.......)).)))))).....................)))...((((((((....))))))))............((((....))))...........................
bpRNA_RFAM_3041,....(((((((((((.(((..(((((..((.((((..((((((...((..........(((((.((...((((((((.....((...(((((.....)))))..))....))))))))..)).)))))........))..))))))..)))).))..))))).)))))))))))))).....
bpRNA_RFAM_17799,.((((((.......((((((((.(..........).))))))))......)))))).......((((....((((((...((....((.(((.((((.......)))).))).)).))))))))...))))......
bpRNA_RFAM_21526,.......((((((((((((((((.((((...((((((.((((.......)).)).))))))..)))).))))))))))))))))...
bpRNA_RFAM_7123,(((((((...(((((....(((....)))...)))))(((.........))))))))))........
bpRNA_RFAM_40869,.........(.((((((((.......)))))))).).......................((((((....(((...(((((((...........))))))))))......))))))......
bpRNA_RFAM_12995,..(((((((((((.((...((((((((((((.(...((((((((((((....((((....))))....))))).....((((((((.......))))).)))...)))))))(((((...)))))...))))))))).)))).....)).)))....))))))))..
bpRNA_RFAM_2977,..((((.....((((((((.(((((((.((((......)))))))))))..))))))))...))))((.....)).(((((..(((.........((((((((((((..(((.......((((((((((.((((.......))))..)))))))))).........)))(((.(((((((.....))))))).)))))))))))))))..)))..)))))
bpRNA_RFAM_10084,.........((((......))))......((((.............))))...................................
bpRNA_SPR_35,(((((........................................(((((.......)))))...)))))...
bpRNA_RFAM_37487,(((((.......)))))...(((..............))).........(((((((((((((((((.....))))))))))).....))))))....(((((((.....)))))))....
bpRNA_RFAM_39035,((((((.((....((((.....).)))((((((.....)))))))).)))))).......(((((.....)))))....((((.......))))............((((((((.((((((...)))))).))..))))))..........
bpRNA_RFAM_18827,.....(((..(((((((((.(((((((.(((((.(...(............((((........((((.......))))........))))......)...).))))).))))))).)))))))))..))).......
bpRNA_RFAM_25106,.............................((((((........))))))........................
bpRNA_RFAM_9336,.......((((((((((.((.(((((....))))).)........(((((..((((((...))))))...)))))..(((....))).........((...(((.((((((...(.......((((((((....))))))))....)..))))))..)))......))......((((...)))).).)))))).))))......
bpRNA_RFAM_1349,((((((...(((.........))).(((((.......)))))....((((((.......)))))))))))).
bpRNA_RFAM_21294,.((.(((((((((((((((.((((((..((((...((.......))....)))))))))).))))))))).)))))))).
bpRNA_RFAM_18949,.....(((((..(((((.(((((((((((((((((((((..((((.....((((.............((((((.((((((..................)))))).))))))...(((.(((.((((((((((..........)))))))))).))).)))..................))))........)))).)))))))..)))))))))))))).)))))..))))).......
bpRNA_RFAM_41242,.....(((((((((((((((....)))))))))))))))...((((((((((((...........))))))))))))......
bpRNA_RFAM_1569,(((((((.(((((........)))).(((((.......)))))....)(((((.......)))))))))))).
bpRNA_RFAM_20505,..(..((((((..((((.((((((((((((.(((((((((................)))))))))..))))))))))))..)))).))))))..)......
bpRNA_RFAM_15616,...((((((((......................(((.((((...)))).)))..))))))))................(((((((((((((((((.......)))))))))))))))))
bpRNA_RFAM_41689,.............................(((((((.(((......))))))))))........
bpRNA_RFAM_17930,.(((((.............((((..((((.............))))......)))).......................))))).
bpRNA_RFAM_5512,...(((((((.((...(((.......)))..)).((((......))))...((((....))))(((.(((((.......))))).))).....................)))))))...
bpRNA_RFAM_42575,..(((.....(((.((((((.........(((((((....))))))).......)))))).)))((..((((((....)))))).)).......)))...
bpRNA_RFAM_20652,.(((((.((((.((((((((((((..((.(((((.(((((.........((...((....)).))............))))).)))))))..)))))))))))).)))).))))).
bpRNA_RFAM_9130,.....((((((..((((.(..((((...((((.....))))...))))....)..))))((((((.(((((...)))))..))))))))))))....(..........)........((((((((....(((.(((((.....)))))...)))))))))))((((.((((....)))))))).....((..((.(((........))).))))...........
bpRNA_RFAM_25908,...........((((.((((((.(((((((((((((((.((((((............)))))))))))..)))))))))).)))))).)))).
bpRNA_RFAM_37473,.......(((.......))).((((((....)))))).(((((...(((((((......((((.....)))).)))))))...))))).......(((((((....)))))))....
bpRNA_RFAM_15087,(((((((....................))))))).........((((((((((((.....((((((..(((((((((....((((((((.(.(....).).)))))).)).)))))..))))...........(((.....(...(.((((((.((((((....)))).)))))))).)(((((((....))))))).).....))).....))))))..)))))))))))).....((((((((((..((..........)).))))))))))
bpRNA_RFAM_2049,.((((((....((.(((((((.....((((........................................(((((.......)))))))))......)))))))..))...)))))).....
bpRNA_RFAM_15608,.........................((((((((((((........))..)))))))))).......
bpRNA_CRW_28284,(((((((.((..((((.((((.(...(((((.......)))))...)..))))...))))..)))))))))....
bpRNA_CRW_42243,(((((((..(((...............(((((.......))))).))).((((((....)))))).))))))).
bpRNA_RFAM_13722,..............(((((((((((((....)))))))))))))....(((((......................))))).((((((((.((............)).))))))))...((((((....))))..))
bpRNA_RFAM_35632,............(((((((.(((...((((....))))......))))))))))
bpRNA_RFAM_23450,.((((((((...((((.........))))))))))))...................
bpRNA_RFAM_1753,(((((((.(........((..............((((((..........))))))..)).).))))))).
bpRNA_RFAM_3675,(((((((....(((((....(((...((((((((.(.......).)))))))).)))))))).........)))))))...............((((((....)))))).
bpRNA_RFAM_27208,..(((((...((..((((.((((((....)))))).)))).)).......))))).............(((((((....(((.((.(((((.(((.....)))))))).))..)))))))))).........
bpRNA_RFAM_25637,(((((((......)))))))((((........))))...................(((((((....)))))))....
bpRNA_RFAM_38305,..........(((((..(((((....))))).)))))...................................................................(((((....)))))............((((((....)))))..(((((((((..((((........))))...)))....(((((((((((..........)))))))))))))))))....)..........
bpRNA_RFAM_21773,.((((....((((((((((((((.((((((...(((((.........)).))).)))))).))))))))))))))....)))).
bpRNA_RFAM_11088,..((.((((((((((((((((((((.(..(((............))).).)))))))))))))))))))).))..
bpRNA_RFAM_28353,.....((((((((((((((((((((((....)))))((((((((((....))).))))))).......))))))))))))))))).....
bpRNA_RFAM_28018,....................................(((((((..(((.(......((((.(((....))).))))..).)))..)))))))..........................
bpRNA_RFAM_41421,............((......)).............((((((.....)))))).....................
bpRNA_RFAM_11840,...........................((((((((((....))))....))))))..............(((((......))))).............
bpRNA_RFAM_38141,.......(((....)))..((((((............))))))...........(((((((((((....))))).))))))...........(((.(((((((...)))((..........)).......)))).)))..........
bpRNA_RFAM_24274,...............((((.((..((((.((((((......))))))...)))).)).))))....(((((.........)))))............
bpRNA_RFAM_2763,((((((...((((((.((.((.((((((....)))))).)).))..)))))))))))).............(((((.....))))).((((....))))(((((.(((..............((((((((((((....))))))))))..)).......((((((.......)))))).(((((.(((....))).)))).)........))).)))))................((((((((....((((.....)))).))))))))(((((((...(((..((((((((....))))))))...))).......((((........((((.....))))))))......))))))).....
bpRNA_RFAM_35475,(((((.((.(((((((((((......(.(((((((.((((....))))))))))))((..(((((.(((.((((((((.....)))))))).))).))))).)))))))))))))))......)))))
bpRNA_SPR_196,(((((((..((((.........)))).(((((.......)))))......((((.......)))).)))))))....
bpRNA_RFAM_23022,.........((...(((((((((((((((((((((((((((((................)))))))))))))))))))))))))))))..))......
bpRNA_RFAM_41135,.....(((((..(.(((((..((....)).))))).)..))))).........(((((......)))))......((((((((((....)))).)))))).....
bpRNA_RFAM_11948,..((((((((......((((((((.(.......(((((((((.................))))))))).(((((((....))))))).).))))))))...)))))))).(((....))).........
bpRNA_RFAM_42130,.....(((((........)))))..................................................(((((.................)))))...................(((..((......))..)))......
bpRNA_SRP_607,((((.....))))....(((((..(((((.(((...((((((((..((((((.......(((((((..((((.((((((((.(((((((((((((((.((((.(((.((((....)))))))...))))))))).........((((((..((.(((...((((....))))...)))))))))))))))))))))..))).)))))....))))..))))))).))))))..)))))))).))).)))))..)))))......
bpRNA_RFAM_7558,.((((((((...((((((((..(((....)))...)))))))....)...))))))))........((.(((..(((((((.((.........))))))))))))))....
bpRNA_SPR_2,.........................((((.......)))).....((((((...))))))...........
bpRNA_tmRNA_399,..((((.....((.......((...(((....)))...))..((......(((((((........)))))))...))......((((((..(((((....((((......))))..))))).....(((((((((((........(((((...........)))))..)))))))))))))))))..)).....))))............................(...(.(((((((((((((((....)))).......))))))))))).)..)...(((((...........))))).......................(((((......)))))((((....)))).....(((.(((((.......)))))....)))....
bpRNA_RFAM_19371,....(((((((((((((.((((((.((.((.((((.(((((......))))))))).)).)).)))))).)))))))))))))..........
bpRNA_RFAM_20592,.........((((.(((..(((((((.((((.((((((....)))))).)))).)))))))))).))))............
bpRNA_RFAM_16668,.......((((((((((.....)))))((((((((.....))))))))(((((((.(......).)))))))))))).................(((((.((((((.((.......))))))))))))).
bpRNA_RFAM_14381,......(((((((.((((..(.((((((.....))))))....)))))...)))))))((((((.....))))))......((((.......))))......
bpRNA_RFAM_14765,......((((((((((....)))).(((((..(((...)))..)))))..))))))...
bpRNA_RFAM_20224,(((.((((((((.((..((((.(((((((((........))))))))).).)))..)))))))))).)))
bpRNA_RFAM_26614,.............((..(((((((((((....(((((.......))))).......(((..(((....(((((...))))).....)))).)))))))))))))))((((((((.(((...............))).))))))))
bpRNA_RFAM_2987,..(((((((((...(((((....))))).)))))).))).......((((((....))))))...........(((((..((((........((((((((((((..((((......(((((((((((((((...)))))))))))))))........))))(((((..(((((.....)))))..))))))))))))))))).))))..)))))
bpRNA_RFAM_25865,..............((((((((.((((((((..(((.....)))..((((((......)))))))))))))).))...)))))).(((((((((....)))))))))
bpRNA_RFAM_34548,...................((.....((..................))........))........................
bpRNA_CRW_30722,(((((((..(((....)))...((((((((.......)))))..)))(((((.......))))))))))))....
bpRNA_RFAM_26744,.....................((((((((.((.....................(((((........)))))......)).))))))))((((((((((....)))))))))).....
bpRNA_RFAM_35567,.((((.(..(((((((((((........((((((((.((......)))))))))).(...(((((...))))))..))))))))))).)......)))).
bpRNA_RFAM_28609,..(((((((((...)))))))))((((.(((((((((...........))))))))).)))).............
bpRNA_RFAM_1483,(((((((..((((........)))).(((((((...)))))))....(((((.......)))))))))))).
bpRNA_RFAM_26949,..((((((((.((.(((((.(((((((.........)))))))..)))))))))))).)))....
bpRNA_CRW_21396,...((((((((..((((........)))).((((((.....))))))((((((......))))))....))))))))......
bpRNA_RFAM_1170,(((((((.((...((((((...((((((((((.......))))....))))))..)))))).))..))))))).
bpRNA_CRW_43565,(((((((..((((.........)))).(((((.......))))).....(((((.......))))))))))))....
bpRNA_RFAM_6704,(((.(((((((((.(((((((((......(((..((((((.(((((((((((.(((((.((((.....))))))))).)))))))))))))))))..)))...))...((((((((.......))))))))..))))))).))))))))).)))....
bpRNA_RFAM_21839,.....((((.((((((((((..((.(((((.((((........)))).))))).)))).)))))))).))))......
bpRNA_RFAM_34719,........((((.(..((((((......(((((.................))))).))))))).))))
bpRNA_RFAM_12781,..(((((((.......))))))).......(((((((.((.(((((((....)))))..))..)).)))))))...((..((((.........))))....)).........((((..............))))....
bpRNA_RFAM_25922,...............(((((((((((.((((.(((((((.(((................))).)))))))..)))).)))))))))))....
bpRNA_RFAM_40694,((((((((......))))))))...............................((((((((((((.......))))))))))))
bpRNA_RFAM_26881,.((.(((((.(((.(((((((...(((.((.....))))))))).))).).)).))))).)).......
bpRNA_RFAM_29022,..........................(((((((((((((((............))).)))))))))))).....
bpRNA_RFAM_34079,.......(((((((.(.(((((((....)))))))))))))).)(((((.(.....).)))))(((((((((((((....((.(((.......))).))......)))))).))))).)).(((((......)))))......
bpRNA_RFAM_30886,(((((.((.....)).)))))...((((((((..(((((...................))))).)))))))).(((((((((((........)))))))))))
bpRNA_RFAM_21584,.......(((.((((...(((((((.((((((((((((((((((............))))))))))))).))))).))))).))..))))..))).......
bpRNA_CRW_43758,(((((((...(((.........)))(((((((.......))))).))..(((((.......))))))))))))....
bpRNA_RFAM_38651,.((((((......))))))(.((((.(((((((........(((((.....))))).......)))))))....)))).)....(((....)))...(((....((....))....)))..(((((((.........))))))).....
bpRNA_RFAM_38350,........................((...((....(((((((..((((.((((.(((((((....))))))).)))...)..)))).))))).))....))...))......((((((...............(((((((((..((((((....))))))...)))....((((((.((((((....))..)))).)))))))))))))))))).........
bpRNA_RFAM_27709,(.(((((.(((((.(.((((((((..((..(((((((...)))))))..)))))))))).).))))).))))).)
bpRNA_RFAM_37721,((((((....))))))..........((((....((....))...))))...........(((..((((...((((((((((.((((..((((........))))...)))).....(.........)))))))))))..))))...)))...................
bpRNA_RFAM_4510,(((.((((....)))).))).............................................(((((..((.(((((((((((....)))))))))))))))))).
bpRNA_RFAM_9921,..((((((((((.(((((..(((((........)))))..))))).........)))))))))).......(((((((((.((.....((.((((((((.........)))))))).)).....)))))))))))......
bpRNA_RFAM_22188,...............((((.(((((((((((...........))))))))))).))))......
bpRNA_CRW_16282,(((((((((....((((((((.(.((..((((((.......)))))..)..))...))))))).))(((.((....((((((((....))))))))....)).))).))))))))).
bpRNA_RFAM_34572,......(....((.((((..((((.............))))...)))).))......)..........................((.((((((((((((......)))).)))))))).))....
bpRNA_CRW_8505,..(((((((((....((((((((..(((..((((..((.....))..))))..)))...))))))))..(((((((..((.((((((((.....))))))))..))))))))))))))))))..
bpRNA_CRW_28533,(((((((..((......)).....(.(((((.......))))))...(((((.......))))))))))))....
bpRNA_RFAM_15910,.((...(((((...)))))...))..............((((((((((....))))))))))...............
bpRNA_RFAM_37511,(((((.....)))))((((((.((((....)))).))))))........((.(((((((((..(((....)))..)))))))))......))........((((((.....))))))....
bpRNA_RFAM_5782,....(((((.(((((((((((.((((.(((((((((..(((((....)))))))))))))).))))))))).......)))))).....(((...((((......))))...)))....)))))...........
bpRNA_RFAM_848,.......((((((((((((..(((((((..........))))))))))).))))))))(((.......((((.....))))))).....((((.((((((((((.....)))))).))))))))...............(((((((((((....)))))))))))
bpRNA_RFAM_23404,..(((((((..((((((.(....).)))))).....(((((.....(.......)........))))))))))))((((((((((....)))))))))).((((((....))))))..
bpRNA_RFAM_31541,.((((((.....)))))).............(((((((.....(.........)....))))))).......(((((((.(.......).))))))).......(((((..((((((((.........)))))))))))))...(((.......)))..
bpRNA_RFAM_31648,..((...((((((.(((((((((((((((((((...(((((...(((((((((..((((((........................)))))).))))..)))))....))))).....(((.......))).....))))))))).)))))))))).))))))...))..
bpRNA_RFAM_13925,((((((((.......(((((.((((.......)))).).))))........))))))))................((((.......((((.((((((.........))))))))))..))))...............
bpRNA_RFAM_1839,..(((....)))....................................(((((.......)))))........
bpRNA_RFAM_4395,((((((((....))))).))).............................(((((((.((((((.(.....)))))..)).)).))))).....................
bpRNA_RFAM_3009,(((((((((((((.(((((((((.(((.((((.....))))))).))).)))))))))))))..))))))....(((((...((.........(((((.((((((..((....(((((((((((((((((((......)))).))))))))))))..)))....))((((((((((.....)))))).)))))))))).)))))..))...)))))
