F1,LLM,fam
0.48618784530386744,ERNIE-RNA,srp
0.7692307692307693,ERNIE-RNA,srp
0.5771812080536913,ERNIE-RNA,srp
0.8484848484848485,ERNIE-RNA,srp
0.1408450704225352,ERNIE-RNA,srp
0.35374149659863946,ERNIE-RNA,srp
0.659217877094972,ERNIE-RNA,srp
0.6987951807228915,ERNIE-RNA,srp
0.6779661016949153,ERNIE-RNA,srp
0.32,ERNIE-RNA,srp
0.49275362318840576,ERNIE-RNA,srp
0.7692307692307692,ERNIE-RNA,srp
0.35135135135135137,ERNIE-RNA,srp
0.2385321100917431,ERNIE-RNA,srp
0.3310344827586207,ERNIE-RNA,srp
0.32727272727272727,ERNIE-RNA,srp
0.7377049180327869,ERNIE-RNA,srp
0.8,ERNIE-RNA,srp
0.7951807228915663,ERNIE-RNA,srp
0.7352941176470588,ERNIE-RNA,srp
0.3333333333333333,ERNIE-RNA,srp
0.0,ERNIE-RNA,srp
0.7142857142857143,ERNIE-RNA,srp
0.9473684210526316,ERNIE-RNA,srp
0.2592592592592593,ERNIE-RNA,srp
0.0,ERNIE-RNA,srp
0.08053691275167785,ERNIE-RNA,grp1
0.5794392523364486,ERNIE-RNA,grp1
0.23443223443223443,ERNIE-RNA,grp1
0.41706161137440756,ERNIE-RNA,grp1
0.3106796116504854,ERNIE-RNA,grp1
0.2689075630252101,ERNIE-RNA,grp1
0.35555555555555557,ERNIE-RNA,grp1
0.42172523961661346,ERNIE-RNA,grp1
0.424,ERNIE-RNA,grp1
0.37623762376237624,ERNIE-RNA,grp1
0.2,ERNIE-RNA,grp1
0.45410628019323673,ERNIE-RNA,grp1
0.28340080971659914,ERNIE-RNA,grp1
0.28571428571428575,ERNIE-RNA,grp1
0.4873096446700508,ERNIE-RNA,grp1
0.4451827242524917,ERNIE-RNA,grp1
0.0594059405940594,ERNIE-RNA,grp1
0.3454545454545454,ERNIE-RNA,grp1
0.23741007194244604,ERNIE-RNA,grp1
0.2058823529411765,ERNIE-RNA,grp1
0.35714285714285715,ERNIE-RNA,grp1
0.2558922558922559,ERNIE-RNA,grp1
0.3099630996309963,ERNIE-RNA,grp1
0.36595744680851067,ERNIE-RNA,grp1
0.5221238938053098,ERNIE-RNA,grp1
0.38842975206611574,ERNIE-RNA,grp1
0.17816091954022983,ERNIE-RNA,grp1
0.01098901098901099,ERNIE-RNA,grp1
0.40816326530612246,ERNIE-RNA,grp1
0.3675213675213675,ERNIE-RNA,grp1
0.51,ERNIE-RNA,grp1
0.36253776435045315,ERNIE-RNA,grp1
0.3235294117647059,ERNIE-RNA,grp1
0.27368421052631586,ERNIE-RNA,grp1
0.2616822429906542,ERNIE-RNA,grp1
0.41284403669724773,ERNIE-RNA,grp1
0.37735849056603776,ERNIE-RNA,grp1
0.09090909090909091,ERNIE-RNA,grp1
0.29545454545454547,ERNIE-RNA,grp1
0.4623115577889448,ERNIE-RNA,grp1
0.30434782608695654,ERNIE-RNA,grp1
0.06451612903225808,ERNIE-RNA,grp1
0.015625,ERNIE-RNA,grp1
0.3706896551724138,ERNIE-RNA,grp1
0.39344262295081966,ERNIE-RNA,grp1
0.40336134453781514,ERNIE-RNA,grp1
0.19867549668874174,ERNIE-RNA,grp1
0.391304347826087,ERNIE-RNA,grp1
0.19642857142857145,ERNIE-RNA,grp1
0.4042553191489362,ERNIE-RNA,grp1
0.417910447761194,ERNIE-RNA,grp1
0.2975206611570248,ERNIE-RNA,grp1
0.467741935483871,ERNIE-RNA,grp1
0.022727272727272728,ERNIE-RNA,grp1
0.39072847682119205,ERNIE-RNA,grp1
0.11067193675889328,ERNIE-RNA,grp1
0.40983606557377056,ERNIE-RNA,grp1
0.4050632911392405,ERNIE-RNA,grp1
0.23166023166023167,ERNIE-RNA,grp1
0.22900763358778625,ERNIE-RNA,grp1
0.24175824175824173,ERNIE-RNA,grp1
0.11940298507462685,ERNIE-RNA,grp1
0.06060606060606061,ERNIE-RNA,grp1
0.36734693877551017,ERNIE-RNA,grp1
0.39072847682119205,ERNIE-RNA,grp1
0.3783783783783784,ERNIE-RNA,grp1
0.59375,ERNIE-RNA,grp1
0.3805668016194333,ERNIE-RNA,grp1
0.4761904761904762,ERNIE-RNA,grp1
0.34831460674157305,ERNIE-RNA,grp1
0.33035714285714285,ERNIE-RNA,grp1
0.22614840989399293,ERNIE-RNA,grp1
0.44816053511705684,ERNIE-RNA,grp1
0.3730569948186529,ERNIE-RNA,grp1
0.7102803738317757,ERNIE-RNA,RNaseP
0.7042253521126761,ERNIE-RNA,RNaseP
0.7802690582959642,ERNIE-RNA,RNaseP
0.7581699346405228,ERNIE-RNA,RNaseP
0.7142857142857144,ERNIE-RNA,RNaseP
0.6373626373626373,ERNIE-RNA,RNaseP
0.7317073170731706,ERNIE-RNA,RNaseP
0.708994708994709,ERNIE-RNA,RNaseP
0.7402597402597403,ERNIE-RNA,RNaseP
0.7393939393939394,ERNIE-RNA,RNaseP
0.48484848484848486,ERNIE-RNA,RNaseP
0.7608695652173912,ERNIE-RNA,RNaseP
0.7106598984771574,ERNIE-RNA,RNaseP
0.7526881720430108,ERNIE-RNA,RNaseP
0.7058823529411765,ERNIE-RNA,RNaseP
0.560344827586207,ERNIE-RNA,RNaseP
0.7437185929648242,ERNIE-RNA,RNaseP
0.2222222222222222,ERNIE-RNA,RNaseP
0.7445887445887446,ERNIE-RNA,RNaseP
0.5972850678733032,ERNIE-RNA,RNaseP
0.7466666666666666,ERNIE-RNA,RNaseP
0.7468354430379748,ERNIE-RNA,RNaseP
0.7368421052631581,ERNIE-RNA,RNaseP
0.7662337662337662,ERNIE-RNA,RNaseP
0.6172839506172839,ERNIE-RNA,RNaseP
0.768421052631579,ERNIE-RNA,RNaseP
0.7215189873417722,ERNIE-RNA,RNaseP
0.7792207792207793,ERNIE-RNA,RNaseP
0.6545454545454545,ERNIE-RNA,RNaseP
0.6567164179104478,ERNIE-RNA,RNaseP
0.4852941176470588,ERNIE-RNA,RNaseP
0.8093385214007781,ERNIE-RNA,RNaseP
0.8079470198675496,ERNIE-RNA,RNaseP
0.7105263157894737,ERNIE-RNA,RNaseP
0.8266666666666667,ERNIE-RNA,RNaseP
0.6263736263736265,ERNIE-RNA,RNaseP
0.811188811188811,ERNIE-RNA,RNaseP
0.8211920529801324,ERNIE-RNA,RNaseP
0.5606060606060606,ERNIE-RNA,RNaseP
0.6747720364741641,ERNIE-RNA,RNaseP
0.7999999999999999,ERNIE-RNA,RNaseP
0.7542857142857143,ERNIE-RNA,RNaseP
0.7452830188679246,ERNIE-RNA,RNaseP
0.49494949494949503,ERNIE-RNA,RNaseP
0.5679012345679012,ERNIE-RNA,RNaseP
0.8152866242038216,ERNIE-RNA,RNaseP
0.7397260273972602,ERNIE-RNA,RNaseP
0.8513513513513514,ERNIE-RNA,RNaseP
0.726027397260274,ERNIE-RNA,RNaseP
0.6301369863013698,ERNIE-RNA,RNaseP
0.77,ERNIE-RNA,RNaseP
0.7165354330708663,ERNIE-RNA,RNaseP
0.7787610619469026,ERNIE-RNA,RNaseP
0.6802721088435374,ERNIE-RNA,RNaseP
0.5714285714285714,ERNIE-RNA,RNaseP
0.7058823529411765,ERNIE-RNA,RNaseP
0.6564102564102565,ERNIE-RNA,RNaseP
0.7296137339055794,ERNIE-RNA,RNaseP
0.6779661016949152,ERNIE-RNA,RNaseP
0.6298342541436465,ERNIE-RNA,RNaseP
0.6467661691542288,ERNIE-RNA,RNaseP
0.7764705882352941,ERNIE-RNA,RNaseP
0.7848101265822784,ERNIE-RNA,RNaseP
0.7307692307692307,ERNIE-RNA,RNaseP
0.1232876712328767,ERNIE-RNA,RNaseP
0.759493670886076,ERNIE-RNA,RNaseP
0.7126436781609194,ERNIE-RNA,RNaseP
0.634920634920635,ERNIE-RNA,RNaseP
0.62,ERNIE-RNA,RNaseP
0.6272189349112427,ERNIE-RNA,RNaseP
0.6666666666666667,ERNIE-RNA,RNaseP
0.6280193236714977,ERNIE-RNA,RNaseP
0.8078817733990147,ERNIE-RNA,RNaseP
0.8452380952380952,ERNIE-RNA,RNaseP
0.5346534653465348,ERNIE-RNA,RNaseP
0.7156862745098039,ERNIE-RNA,RNaseP
0.6222222222222222,ERNIE-RNA,RNaseP
0.6448598130841122,ERNIE-RNA,RNaseP
0.7428571428571429,ERNIE-RNA,RNaseP
0.7466666666666666,ERNIE-RNA,RNaseP
0.4925373134328358,ERNIE-RNA,RNaseP
0.7208121827411168,ERNIE-RNA,RNaseP
0.6785714285714286,ERNIE-RNA,RNaseP
0.5420560747663551,ERNIE-RNA,RNaseP
0.6889952153110047,ERNIE-RNA,RNaseP
0.6973684210526316,ERNIE-RNA,RNaseP
0.7019867549668874,ERNIE-RNA,RNaseP
0.6701570680628273,ERNIE-RNA,RNaseP
0.6206896551724138,ERNIE-RNA,RNaseP
0.7596899224806203,ERNIE-RNA,RNaseP
0.6857142857142857,ERNIE-RNA,RNaseP
0.8281938325991189,ERNIE-RNA,RNaseP
0.7885714285714285,ERNIE-RNA,RNaseP
0.801980198019802,ERNIE-RNA,RNaseP
0.4646464646464646,ERNIE-RNA,RNaseP
0.7482993197278911,ERNIE-RNA,RNaseP
0.7411167512690355,ERNIE-RNA,RNaseP
0.7586206896551725,ERNIE-RNA,RNaseP
0.7425149700598803,ERNIE-RNA,RNaseP
0.7737226277372262,ERNIE-RNA,RNaseP
0.8058608058608059,ERNIE-RNA,RNaseP
0.7763157894736842,ERNIE-RNA,RNaseP
0.6171875,ERNIE-RNA,RNaseP
0.7415730337078653,ERNIE-RNA,RNaseP
0.5951219512195122,ERNIE-RNA,RNaseP
0.5481481481481482,ERNIE-RNA,RNaseP
0.7777777777777778,ERNIE-RNA,RNaseP
0.7474747474747476,ERNIE-RNA,RNaseP
0.7604166666666667,ERNIE-RNA,RNaseP
0.8017241379310346,ERNIE-RNA,RNaseP
0.7633587786259542,ERNIE-RNA,RNaseP
0.6641221374045803,ERNIE-RNA,RNaseP
0.5853658536585366,ERNIE-RNA,RNaseP
0.33018867924528306,ERNIE-RNA,RNaseP
0.6845637583892618,ERNIE-RNA,RNaseP
0.7171717171717171,ERNIE-RNA,RNaseP
0.40559440559440557,ERNIE-RNA,RNaseP
0.6086956521739131,ERNIE-RNA,RNaseP
0.7692307692307693,ERNIE-RNA,RNaseP
0.7741935483870966,ERNIE-RNA,RNaseP
0.34951456310679613,ERNIE-RNA,RNaseP
0.16216216216216214,ERNIE-RNA,RNaseP
0.4393939393939394,ERNIE-RNA,RNaseP
0.7339449541284403,ERNIE-RNA,RNaseP
0.7628865979381443,ERNIE-RNA,RNaseP
0.7218934911242604,ERNIE-RNA,RNaseP
0.8666666666666667,ERNIE-RNA,RNaseP
0.7076923076923076,ERNIE-RNA,RNaseP
0.7901234567901234,ERNIE-RNA,RNaseP
0.3205128205128205,ERNIE-RNA,RNaseP
0.751269035532995,ERNIE-RNA,RNaseP
0.7142857142857143,ERNIE-RNA,RNaseP
0.6806282722513088,ERNIE-RNA,RNaseP
0.6835443037974684,ERNIE-RNA,RNaseP
0.7263157894736842,ERNIE-RNA,RNaseP
0.7558139534883721,ERNIE-RNA,RNaseP
0.8000000000000002,ERNIE-RNA,RNaseP
0.5599999999999999,ERNIE-RNA,RNaseP
0.5872340425531916,ERNIE-RNA,RNaseP
0.7262569832402235,ERNIE-RNA,RNaseP
0.7428571428571429,ERNIE-RNA,RNaseP
0.7228915662650603,ERNIE-RNA,RNaseP
0.8216216216216216,ERNIE-RNA,RNaseP
0.7252747252747253,ERNIE-RNA,RNaseP
0.7707641196013288,ERNIE-RNA,RNaseP
0.8258064516129033,ERNIE-RNA,RNaseP
0.4536082474226804,ERNIE-RNA,RNaseP
0.7150259067357513,ERNIE-RNA,RNaseP
0.7317073170731708,ERNIE-RNA,RNaseP
0.5137614678899083,ERNIE-RNA,RNaseP
0.6192468619246863,ERNIE-RNA,RNaseP
0.8129032258064516,ERNIE-RNA,RNaseP
0.7624309392265194,ERNIE-RNA,RNaseP
0.7142857142857144,ERNIE-RNA,RNaseP
0.6120218579234972,ERNIE-RNA,RNaseP
0.7932960893854749,ERNIE-RNA,RNaseP
0.7246376811594203,ERNIE-RNA,RNaseP
0.4583333333333333,ERNIE-RNA,RNaseP
0.8187919463087248,ERNIE-RNA,RNaseP
0.7000000000000001,ERNIE-RNA,RNaseP
0.8305084745762712,ERNIE-RNA,RNaseP
0.7428571428571429,ERNIE-RNA,RNaseP
0.7868852459016393,ERNIE-RNA,RNaseP
0.7066666666666667,ERNIE-RNA,RNaseP
0.7315175097276264,ERNIE-RNA,RNaseP
0.6507936507936508,ERNIE-RNA,RNaseP
0.5559845559845559,ERNIE-RNA,RNaseP
0.7133757961783439,ERNIE-RNA,RNaseP
0.6956521739130435,ERNIE-RNA,RNaseP
0.320855614973262,ERNIE-RNA,RNaseP
0.7586206896551724,ERNIE-RNA,RNaseP
0.4628099173553719,ERNIE-RNA,RNaseP
0.6956521739130435,ERNIE-RNA,RNaseP
0.49104859335038364,ERNIE-RNA,RNaseP
0.663316582914573,ERNIE-RNA,RNaseP
0.7532467532467532,ERNIE-RNA,RNaseP
0.654320987654321,ERNIE-RNA,RNaseP
0.6877828054298644,ERNIE-RNA,RNaseP
0.6321839080459771,ERNIE-RNA,RNaseP
0.5917602996254682,ERNIE-RNA,RNaseP
0.8730964467005077,ERNIE-RNA,RNaseP
0.6083333333333333,ERNIE-RNA,RNaseP
0.6211180124223603,ERNIE-RNA,RNaseP
0.8026315789473685,ERNIE-RNA,RNaseP
0.8270042194092827,ERNIE-RNA,RNaseP
0.7465437788018433,ERNIE-RNA,RNaseP
0.5607476635514018,ERNIE-RNA,RNaseP
0.5056179775280899,ERNIE-RNA,RNaseP
0.7007299270072993,ERNIE-RNA,RNaseP
0.6918918918918918,ERNIE-RNA,RNaseP
0.7148594377510041,ERNIE-RNA,RNaseP
0.7564102564102564,ERNIE-RNA,RNaseP
0.6589595375722543,ERNIE-RNA,RNaseP
0.746987951807229,ERNIE-RNA,RNaseP
0.7636363636363637,ERNIE-RNA,RNaseP
0.84375,ERNIE-RNA,RNaseP
0.7586206896551724,ERNIE-RNA,RNaseP
0.6871165644171779,ERNIE-RNA,RNaseP
0.7042253521126761,ERNIE-RNA,RNaseP
0.8036529680365297,ERNIE-RNA,RNaseP
0.7777777777777779,ERNIE-RNA,RNaseP
0.6627218934911242,ERNIE-RNA,RNaseP
0.8085106382978724,ERNIE-RNA,RNaseP
0.4545454545454546,ERNIE-RNA,RNaseP
0.505050505050505,ERNIE-RNA,RNaseP
0.6705882352941176,ERNIE-RNA,RNaseP
0.8087431693989071,ERNIE-RNA,RNaseP
0.8415841584158417,ERNIE-RNA,RNaseP
0.7398843930635839,ERNIE-RNA,RNaseP
0.2903225806451613,ERNIE-RNA,RNaseP
0.8148148148148149,ERNIE-RNA,RNaseP
0.7663551401869159,ERNIE-RNA,RNaseP
0.8342245989304814,ERNIE-RNA,RNaseP
0.78125,ERNIE-RNA,RNaseP
0.8287292817679558,ERNIE-RNA,RNaseP
0.6299212598425197,ERNIE-RNA,RNaseP
0.7106598984771573,ERNIE-RNA,RNaseP
0.46846846846846846,ERNIE-RNA,RNaseP
0.7752808988764045,ERNIE-RNA,RNaseP
0.8051948051948051,ERNIE-RNA,RNaseP
0.7448275862068966,ERNIE-RNA,RNaseP
0.6867469879518072,ERNIE-RNA,RNaseP
0.4,ERNIE-RNA,RNaseP
0.76,ERNIE-RNA,RNaseP
0.7727272727272727,ERNIE-RNA,RNaseP
0.7116564417177915,ERNIE-RNA,RNaseP
0.7534246575342466,ERNIE-RNA,RNaseP
0.7177033492822965,ERNIE-RNA,RNaseP
0.726027397260274,ERNIE-RNA,RNaseP
0.7148936170212765,ERNIE-RNA,RNaseP
0.5481481481481482,ERNIE-RNA,RNaseP
0.7320261437908497,ERNIE-RNA,RNaseP
0.6938775510204083,ERNIE-RNA,RNaseP
0.7091633466135457,ERNIE-RNA,RNaseP
0.8055555555555556,ERNIE-RNA,RNaseP
0.736842105263158,ERNIE-RNA,RNaseP
0.7745664739884394,ERNIE-RNA,RNaseP
0.8814814814814814,ERNIE-RNA,RNaseP
0.6344827586206897,ERNIE-RNA,RNaseP
0.32786885245901637,ERNIE-RNA,RNaseP
0.6271186440677967,ERNIE-RNA,RNaseP
0.8,ERNIE-RNA,RNaseP
0.6666666666666666,ERNIE-RNA,RNaseP
0.4752475247524752,ERNIE-RNA,RNaseP
0.2439024390243902,ERNIE-RNA,RNaseP
0.743859649122807,ERNIE-RNA,RNaseP
0.8169014084507042,ERNIE-RNA,RNaseP
0.5810055865921787,ERNIE-RNA,RNaseP
0.7599999999999999,ERNIE-RNA,RNaseP
0.7317073170731706,ERNIE-RNA,RNaseP
0.751219512195122,ERNIE-RNA,RNaseP
0.6187845303867403,ERNIE-RNA,RNaseP
0.6695652173913045,ERNIE-RNA,RNaseP
0.706766917293233,ERNIE-RNA,RNaseP
0.7222222222222223,ERNIE-RNA,RNaseP
0.8026315789473685,ERNIE-RNA,RNaseP
0.6946107784431138,ERNIE-RNA,RNaseP
0.7894736842105262,ERNIE-RNA,RNaseP
0.7285714285714286,ERNIE-RNA,RNaseP
0.7177033492822966,ERNIE-RNA,RNaseP
0.7337278106508877,ERNIE-RNA,RNaseP
0.7637795275590551,ERNIE-RNA,RNaseP
0.7772020725388602,ERNIE-RNA,RNaseP
0.768361581920904,ERNIE-RNA,RNaseP
0.7290640394088671,ERNIE-RNA,RNaseP
0.8072289156626506,ERNIE-RNA,RNaseP
0.7142857142857143,ERNIE-RNA,RNaseP
0.7910447761194029,ERNIE-RNA,RNaseP
0.7737226277372262,ERNIE-RNA,RNaseP
0.23655913978494625,ERNIE-RNA,RNaseP
0.5347593582887702,ERNIE-RNA,RNaseP
0.7191011235955056,ERNIE-RNA,RNaseP
0.7142857142857142,ERNIE-RNA,RNaseP
0.7715736040609137,ERNIE-RNA,RNaseP
0.6504854368932039,ERNIE-RNA,RNaseP
0.6666666666666667,ERNIE-RNA,RNaseP
0.7065868263473054,ERNIE-RNA,RNaseP
0.6375545851528385,ERNIE-RNA,RNaseP
0.36065573770491804,ERNIE-RNA,RNaseP
0.26506024096385544,ERNIE-RNA,RNaseP
0.58252427184466,ERNIE-RNA,RNaseP
0.6116504854368932,ERNIE-RNA,RNaseP
0.7898089171974522,ERNIE-RNA,RNaseP
0.6892655367231639,ERNIE-RNA,RNaseP
0.6889952153110048,ERNIE-RNA,RNaseP
0.6266094420600858,ERNIE-RNA,RNaseP
0.5491525423728814,ERNIE-RNA,RNaseP
0.7319587628865979,ERNIE-RNA,RNaseP
0.7079646017699115,ERNIE-RNA,RNaseP
0.16528925619834708,ERNIE-RNA,RNaseP
0.7199999999999999,ERNIE-RNA,RNaseP
0.7770700636942677,ERNIE-RNA,RNaseP
0.6483516483516484,ERNIE-RNA,RNaseP
0.676470588235294,ERNIE-RNA,RNaseP
0.670391061452514,ERNIE-RNA,RNaseP
0.7883817427385893,ERNIE-RNA,RNaseP
0.7375886524822695,ERNIE-RNA,RNaseP
0.8205128205128206,ERNIE-RNA,RNaseP
0.8326530612244899,ERNIE-RNA,RNaseP
0.7971014492753623,ERNIE-RNA,RNaseP
0.752,ERNIE-RNA,RNaseP
0.5353535353535352,ERNIE-RNA,RNaseP
0.6571428571428571,ERNIE-RNA,RNaseP
0.31506849315068497,ERNIE-RNA,RNaseP
0.7435897435897436,ERNIE-RNA,RNaseP
0.6832298136645963,ERNIE-RNA,RNaseP
0.6704545454545455,ERNIE-RNA,RNaseP
0.7301587301587301,ERNIE-RNA,RNaseP
0.7577639751552795,ERNIE-RNA,RNaseP
0.8488372093023255,ERNIE-RNA,RNaseP
0.7533632286995515,ERNIE-RNA,RNaseP
0.6956521739130436,ERNIE-RNA,RNaseP
0.6,ERNIE-RNA,RNaseP
0.6502463054187193,ERNIE-RNA,RNaseP
0.676056338028169,ERNIE-RNA,RNaseP
0.7674418604651163,ERNIE-RNA,RNaseP
0.783625730994152,ERNIE-RNA,RNaseP
0.8156424581005586,ERNIE-RNA,RNaseP
0.14814814814814814,ERNIE-RNA,RNaseP
0.6378378378378379,ERNIE-RNA,RNaseP
0.6826347305389221,ERNIE-RNA,RNaseP
0.5178571428571428,ERNIE-RNA,RNaseP
0.7411167512690355,ERNIE-RNA,RNaseP
0.6304347826086957,ERNIE-RNA,RNaseP
0.7373737373737373,ERNIE-RNA,RNaseP
0.7047619047619048,ERNIE-RNA,RNaseP
0.654320987654321,ERNIE-RNA,RNaseP
0.6,ERNIE-RNA,RNaseP
0.8235294117647058,ERNIE-RNA,RNaseP
0.7076923076923076,ERNIE-RNA,RNaseP
0.6224066390041494,ERNIE-RNA,RNaseP
0.8235294117647058,ERNIE-RNA,RNaseP
0.8202764976958524,ERNIE-RNA,RNaseP
0.752808988764045,ERNIE-RNA,RNaseP
0.6728110599078342,ERNIE-RNA,RNaseP
0.7999999999999999,ERNIE-RNA,RNaseP
0.7874015748031497,ERNIE-RNA,RNaseP
0.847682119205298,ERNIE-RNA,RNaseP
0.7500000000000001,ERNIE-RNA,RNaseP
0.6888888888888889,ERNIE-RNA,RNaseP
0.7024793388429753,ERNIE-RNA,RNaseP
0.676056338028169,ERNIE-RNA,RNaseP
0.6666666666666666,ERNIE-RNA,RNaseP
0.7317073170731708,ERNIE-RNA,RNaseP
0.6475409836065574,ERNIE-RNA,RNaseP
0.66147859922179,ERNIE-RNA,RNaseP
0.7802197802197801,ERNIE-RNA,RNaseP
0.8366533864541832,ERNIE-RNA,RNaseP
0.8,ERNIE-RNA,RNaseP
0.4233576642335767,ERNIE-RNA,RNaseP
0.8053691275167787,ERNIE-RNA,RNaseP
0.8133333333333334,ERNIE-RNA,RNaseP
0.5963636363636364,ERNIE-RNA,RNaseP
0.32558139534883723,ERNIE-RNA,RNaseP
0.7417218543046357,ERNIE-RNA,RNaseP
0.5118110236220472,ERNIE-RNA,RNaseP
0.6863905325443788,ERNIE-RNA,RNaseP
0.7625000000000001,ERNIE-RNA,RNaseP
0.6697247706422017,ERNIE-RNA,RNaseP
0.7044025157232704,ERNIE-RNA,RNaseP
0.8461538461538461,ERNIE-RNA,RNaseP
0.6859504132231405,ERNIE-RNA,RNaseP
0.7575757575757576,ERNIE-RNA,RNaseP
0.6521739130434783,ERNIE-RNA,RNaseP
0.7228915662650602,ERNIE-RNA,RNaseP
0.822429906542056,ERNIE-RNA,RNaseP
0.7746478873239436,ERNIE-RNA,RNaseP
0.7437185929648242,ERNIE-RNA,RNaseP
0.6627218934911243,ERNIE-RNA,RNaseP
0.7741935483870966,ERNIE-RNA,RNaseP
0.671875,ERNIE-RNA,RNaseP
0.7920792079207921,ERNIE-RNA,RNaseP
0.7402597402597403,ERNIE-RNA,RNaseP
0.14388489208633093,ERNIE-RNA,RNaseP
0.6211180124223602,ERNIE-RNA,RNaseP
0.8372093023255814,ERNIE-RNA,RNaseP
0.41702127659574467,ERNIE-RNA,RNaseP
0.7380952380952381,ERNIE-RNA,RNaseP
0.36,ERNIE-RNA,RNaseP
0.8018433179723503,ERNIE-RNA,RNaseP
0.7671232876712328,ERNIE-RNA,RNaseP
0.8426966292134831,ERNIE-RNA,RNaseP
0.5613079019073569,ERNIE-RNA,RNaseP
0.5742574257425743,ERNIE-RNA,RNaseP
0.7357512953367875,ERNIE-RNA,RNaseP
0.603448275862069,ERNIE-RNA,RNaseP
0.7651006711409396,ERNIE-RNA,RNaseP
0.6974789915966387,ERNIE-RNA,RNaseP
0.7682119205298014,ERNIE-RNA,RNaseP
0.8273092369477912,ERNIE-RNA,RNaseP
0.7132867132867132,ERNIE-RNA,RNaseP
0.41304347826086957,ERNIE-RNA,RNaseP
0.7761194029850746,ERNIE-RNA,RNaseP
0.655367231638418,ERNIE-RNA,RNaseP
0.6779661016949153,ERNIE-RNA,RNaseP
0.45569620253164556,ERNIE-RNA,RNaseP
0.8023255813953488,ERNIE-RNA,RNaseP
0.8198757763975156,ERNIE-RNA,RNaseP
0.7411167512690355,ERNIE-RNA,RNaseP
0.29069767441860467,ERNIE-RNA,RNaseP
0.8314606741573034,ERNIE-RNA,RNaseP
0.7929515418502202,ERNIE-RNA,RNaseP
0.6722689075630252,ERNIE-RNA,RNaseP
0.8481012658227848,ERNIE-RNA,RNaseP
0.7672413793103449,ERNIE-RNA,RNaseP
0.7648902821316614,ERNIE-RNA,RNaseP
0.8154506437768241,ERNIE-RNA,RNaseP
0.6964285714285715,ERNIE-RNA,RNaseP
0.6711409395973154,ERNIE-RNA,RNaseP
0.7363184079601991,ERNIE-RNA,RNaseP
0.7092198581560284,ERNIE-RNA,RNaseP
0.8318584070796462,ERNIE-RNA,RNaseP
0.7798742138364778,ERNIE-RNA,RNaseP
0.7567567567567569,ERNIE-RNA,RNaseP
0.7544910179640719,ERNIE-RNA,RNaseP
0.76,ERNIE-RNA,RNaseP
0.8529411764705882,ERNIE-RNA,RNaseP
0.6158357771260997,ERNIE-RNA,RNaseP
0.7857142857142856,ERNIE-RNA,RNaseP
0.75,ERNIE-RNA,RNaseP
0.7437185929648242,ERNIE-RNA,RNaseP
0.7184466019417476,ERNIE-RNA,RNaseP
0.7843137254901961,ERNIE-RNA,RNaseP
0.7437185929648242,ERNIE-RNA,RNaseP
0.8108108108108109,ERNIE-RNA,RNaseP
0.7432432432432433,ERNIE-RNA,RNaseP
0.811965811965812,ERNIE-RNA,RNaseP
0.7745664739884394,ERNIE-RNA,RNaseP
0.751219512195122,ERNIE-RNA,RNaseP
0.7294117647058824,ERNIE-RNA,RNaseP
0.8051948051948051,ERNIE-RNA,RNaseP
0.6072874493927126,ERNIE-RNA,RNaseP
0.8070175438596492,ERNIE-RNA,RNaseP
0.7623762376237624,ERNIE-RNA,RNaseP
0.6835443037974683,ERNIE-RNA,RNaseP
0.47692307692307695,ERNIE-RNA,RNaseP
0.7386363636363638,ERNIE-RNA,RNaseP
0.5263157894736842,ERNIE-RNA,RNaseP
0.44000000000000006,ERNIE-RNA,RNaseP
0.7522935779816514,ERNIE-RNA,RNaseP
0.6526315789473685,ERNIE-RNA,RNaseP
0.7437185929648242,ERNIE-RNA,RNaseP
0.3076923076923077,ERNIE-RNA,RNaseP
0.4871794871794871,ERNIE-RNA,RNaseP
0.7532467532467533,ERNIE-RNA,RNaseP
0.6127167630057804,ERNIE-RNA,RNaseP
0.7532467532467533,ERNIE-RNA,RNaseP
0.7659574468085107,ERNIE-RNA,RNaseP
0.5321100917431193,ERNIE-RNA,RNaseP
0.7142857142857143,ERNIE-RNA,RNaseP
0.748898678414097,ERNIE-RNA,RNaseP
0.7564102564102563,ERNIE-RNA,RNaseP
0.6956521739130435,ERNIE-RNA,RNaseP
0.7829457364341085,ERNIE-RNA,RNaseP
0.7333333333333334,ERNIE-RNA,23s
0.5575757575757576,ERNIE-RNA,23s
0.7559055118110237,ERNIE-RNA,23s
0.5909090909090909,ERNIE-RNA,23s
0.728813559322034,ERNIE-RNA,23s
0.75,ERNIE-RNA,23s
0.5625,ERNIE-RNA,23s
0.24817518248175183,ERNIE-RNA,23s
0.6935483870967742,ERNIE-RNA,23s
0.6022727272727273,ERNIE-RNA,23s
0.4938271604938272,ERNIE-RNA,23s
0.4814814814814814,ERNIE-RNA,23s
0.5357142857142857,ERNIE-RNA,23s
0.4999999999999999,ERNIE-RNA,23s
0.47222222222222215,ERNIE-RNA,23s
0.1044776119402985,ERNIE-RNA,telomerase
0.0749063670411985,ERNIE-RNA,telomerase
0.22672064777327933,ERNIE-RNA,telomerase
0.10714285714285714,ERNIE-RNA,telomerase
0.07612456747404844,ERNIE-RNA,telomerase
0.12903225806451613,ERNIE-RNA,telomerase
0.10256410256410256,ERNIE-RNA,telomerase
0.31250000000000006,ERNIE-RNA,telomerase
